Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AW_N_1-2_-0000.dxf,11, - , - ,CO2 Lhyges,2083.7,2097.1,2104.4,20.7,0.000,40,46,53,149.6,166.5,195.2,0.403,0.397,0.005,0.002,1381,397,455,530,0.0116427,1.1453288,-25.183,-28.548, - ,0.0039897,1.3348853,-7.430,-7.438, - ,0.0108411,-30.328,1.072486,0.0019904,-7.378,0.198645,0.0004008,-3.814
AW_N_1-2_-0000.dxf,12, - , - ,CO2 Lhyges,2108.2,2127.6,2134.5,26.3,0.000,56,64,75,149.3,166.2,194.7,0.583,0.574,0.007,0.002,1998,574,657,767,0.0116397,1.1450344,-25.433,-28.797, - ,0.0039977,1.3375829,-5.424,-5.432, - ,0.0108373,-30.670,1.072111,0.0019944,-5.369,0.199046,0.0004012,-2.774
AW_N_1-2_-0000.dxf,13, - , - ,CO2 Lhyges,2369.6,2377.6,2383.0,13.4,0.000,21,24,28,127.3,141.0,165.5,0.170,0.167,0.002,0.001,583,167,192,223,0.0116942,1.1503941,-20.872,-24.251, - ,0.0039832,1.3327198,-9.040,-9.048, - ,0.0108933,-25.662,1.077591,0.0019872,-9.001,0.198321,0.0004005,-4.654
AW_N_1-2_-0000.dxf,14, - , - ,CO2 Lhyges,2392.6,2401.6,2409.6,16.9,0.000,28,32,37,128.2,142.3,166.9,0.284,0.280,0.003,0.001,971,280,320,372,0.0116060,1.1417128,-28.261,-31.615, - ,0.0039713,1.3287560,-11.987,-11.995, - ,0.0108063,-33.445,1.069075,0.0019813,-11.934,0.197735,0.0003998,-6.176
AW_N_1-2_-0000.dxf,20,S-Metolachlor, - ,CO2 Lhyges,2638.4,2648.0,2658.7,20.3,0.000,115,132,153,109.6,120.8,141.9,1.045,1.029,0.012,0.004,3580,1029,1177,1374,0.0116342,1.1444938,-25.894,-29.256, - ,0.0039935,1.3361708,-6.474,-6.482, - ,0.0108322,-31.123,1.071616,0.0019923,-6.419,0.198837,0.0004010,-3.318
AW_N_1-2_-0000.dxf,36+,S-Metolachlor,20,CO2 Lhyges,2638.4,2648.0,2658.7,20.3, - ,119,136,159,359.9,407.5,477.0,1.150,1.116,0.013,0.004,3887,1116,1279,1492,0.0116534,1.1463824,-24.286,-27.654,1.650,0.0039984,1.3377929,-5.268,-5.276,1.214,0.0108509,-29.450,1.073446,0.0019947,-5.216,0.199077,0.0004012,-2.695
AW_N_1-2_-0000.dxf,37+,S-Metolachlor,36,CO2 Lhyges,2638.4,2648.0,2658.7,20.3, - ,119,136,159,379.4,431.1,503.4,1.147,1.112,0.013,0.004,3873,1112,1274,1486,0.0116451,1.1455654,-24.982,-28.347,-0.713,0.0039925,1.3358281,-6.729,-6.737,-1.469,0.0108432,-30.139,1.072693,0.0019918,-6.677,0.198785,0.0004009,-3.451
AW_N_1-2_-0000.dxf,40+,S-Metolachlor,20,CO2 Lhyges,2638.4,2648.0,2658.7,20.3, - ,123,141,164,339.3,384.9,448.2,1.226,1.189,0.014,0.005,4142,1189,1364,1589,0.0116616,1.1471837,-23.604,-26.974,2.350,0.0039957,1.3368983,-5.933,-5.941,0.544,0.0108594,-28.697,1.074271,0.0019934,-5.883,0.198944,0.0004011,-3.040
AW_N_1-2_-0000.dxf,41+,S-Metolachlor,40,CO2 Lhyges,2638.4,2648.0,2658.7,20.3, - ,122,140,163,662.1,754.0,877.7,1.210,1.174,0.013,0.005,4085,1174,1343,1568,0.0116346,1.1445340,-25.859,-29.222,-2.310,0.0039932,1.3360788,-6.542,-6.550,-0.613,0.0108327,-31.083,1.071659,0.0019922,-6.488,0.198823,0.0004010,-3.353
AW_N_1-2_-0000.dxf,42+,S-Metolachlor,41,CO2 Lhyges,2638.4,2648.0,2658.7,20.3, - ,122,139,162,652.6,735.8,867.4,1.203,1.167,0.013,0.005,4064,1167,1337,1559,0.0116461,1.1456577,-24.903,-28.269,0.982,0.0039929,1.3359750,-6.619,-6.628,-0.078,0.0108441,-30.059,1.072780,0.0019920,-6.568,0.198807,0.0004010,-3.394
AW_N_1-2_-0000.dxf,23, - , - ,CO2 Lhyges,2752.7,2758.2,2763.6,10.9,0.000,21,24,28,88.4,96.4,113.6,0.122,0.120,0.001,0.000,420,120,138,161,0.0116492,1.1459673,-24.639,-28.006, - ,0.0039993,1.3380943,-5.043,-5.052, - ,0.0108466,-29.836,1.073024,0.0019952,-4.990,0.199122,0.0004013,-2.578
AW_N_1-2_-0000.dxf,24, - , - ,CO2 Lhyges,3117.9,3124.8,3137.1,19.2,0.000,24,28,32,104.1,114.1,134.5,0.269,0.265,0.003,0.001,925,265,305,355,0.0117002,1.1509802,-20.373,-23.754, - ,0.0040066,1.3405603,-3.210,-3.218, - ,0.0108968,-25.346,1.077937,0.0019989,-3.165,0.199487,0.0004017,-1.634
AW_N_1-2_-0000.dxf,25, - , - ,CO2 Lhyges,3138.3,3152.8,3157.2,18.8,0.000,46,53,62,106.6,117.0,138.0,0.449,0.442,0.005,0.002,1541,442,508,591,0.0116740,1.1484081,-22.562,-25.936, - ,0.0039918,1.3355988,-6.899,-6.907, - ,0.0108722,-27.547,1.075528,0.0019915,-6.853,0.198750,0.0004009,-3.542
AW_N_1-2_-0000.dxf,26, - , - ,CO2 Lhyges,3211.7,3216.9,3223.0,11.3,0.000,38,44,51,113.2,124.5,146.8,0.200,0.197,0.002,0.001,687,197,226,263,0.0116779,1.1487928,-22.235,-25.609, - ,0.0039960,1.3370123,-5.848,-5.856, - ,0.0108757,-27.237,1.075868,0.0019936,-5.802,0.198960,0.0004011,-2.998
AW_N_1-2_-0000.dxf,27, - , - ,CO2 Lhyges,3235.1,3243.9,3249.3,14.2,0.000,39,44,52,100.3,109.8,129.6,0.326,0.321,0.004,0.001,1117,321,366,430,0.0115771,1.1388714,-30.679,-34.025, - ,0.0040004,1.3384757,-4.760,-4.768, - ,0.0107744,-36.299,1.065952,0.0019958,-4.692,0.199182,0.0004014,-2.424
AW_N_1-2_-0000.dxf,28, - , - ,CO2 Lhyges,3267.3,3274.2,3282.6,15.3,0.000,50,58,67,102.3,112.1,132.2,0.344,0.339,0.004,0.001,1179,339,388,453,0.0116310,1.1441788,-26.162,-29.523, - ,0.0039941,1.3363586,-6.334,-6.342, - ,0.0108290,-31.414,1.071297,0.0019926,-6.279,0.198865,0.0004010,-3.245
AW_N_1-2_-0000.dxf,29, - , - ,CO2 Lhyges,3289.9,3295.9,3303.2,13.4,0.000,23,26,30,96.1,105.0,124.0,0.193,0.190,0.002,0.001,661,190,217,254,0.0115776,1.1389193,-30.638,-33.984, - ,0.0039824,1.3324521,-9.239,-9.247, - ,0.0107767,-36.088,1.066183,0.0019868,-9.177,0.198286,0.0004004,-4.746
AW_N_1-2_-0000.dxf,30, - , - ,CO2 Lhyges,3325.8,3335.2,3341.1,15.3,0.000,22,25,29,94.2,102.7,121.5,0.238,0.234,0.003,0.001,816,234,270,312,0.0117193,1.1528645,-18.769,-22.156, - ,0.0039745,1.3298080,-11.205,-11.213, - ,0.0109193,-23.334,1.080137,0.0019828,-11.173,0.197887,0.0004000,-5.781
AW_N_1-2_-0000.dxf,31, - , - ,CO2 Lhyges,3360.9,3366.4,3370.5,9.6,0.000,25,29,33,104.5,114.4,135.1,0.144,0.141,0.002,0.001,495,141,164,190,0.0117806,1.1588939,-13.637,-17.042, - ,0.0040222,1.3457677,0.662,0.654, - ,0.0109757,-18.294,1.085651,0.0020066,0.696,0.200258,0.0004025,0.359
AW_N_1-2_-0000.dxf,32, - , - ,CO2 Lhyges,3402.1,3409.2,3415.1,13.0,0.000,41,48,55,103.8,113.8,134.4,0.300,0.296,0.003,0.001,1029,296,338,396,0.0116116,1.1422670,-27.789,-31.145, - ,0.0040057,1.3402618,-3.432,-3.440, - ,0.0108083,-33.261,1.069277,0.0019984,-3.369,0.199446,0.0004016,-1.740
AW_N_1-2_-0000.dxf,33, - , - ,CO2 Lhyges,3499.7,3655.2,3671.1,171.4,0.000,298,342,398,125.8,139.0,163.7,22.800,22.452,0.258,0.090,78265,22452,25756,30058,0.0116610,1.1471292,-23.651,-27.020, - ,0.0040012,1.3387324,-4.569,-4.577, - ,0.0108582,-28.797,1.074161,0.0019961,-4.518,0.199216,0.0004014,-2.334
AW_N_1-2_-0000.dxf,34, - , - ,CO2 Lhyges,3699.7,3729.2,3731.9,32.2,0.000,1466,1723,1972,5.0,0.3,2.0,42.754,42.090,0.494,0.170,148148,42090,49449,56610,0.0119427,1.1748405,-0.065,-3.516, - ,0.0040198,1.3449804,0.077,0.068, - ,0.0111380,-3.772,1.101534,0.0020054,0.077,0.200134,0.0004023,0.040
AW_N_1-2_-0000.dxf,35, - , - ,CO2 Lhyges,3759.5,3788.8,3791.7,32.2,0.000,1462,1717,1966,5.2,0.5,2.2,42.740,42.075,0.494,0.170,148099,42075,49432,56591,0.0119428,1.1748494,-0.057,-3.509, - ,0.0040199,1.3449901,0.084,0.076, - ,0.0111381,-3.764,1.101542,0.0020054,0.084,0.200136,0.0004023,0.043
